GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
1795532617,SushiGo,3,GAME_OVER,82,0,3,281,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,1,h3,1,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,39.0,39.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,-1
-1548656463,SushiGo,3,GAME_OVER,81,0,3,282,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,51.0,45.0,26.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-653656736,SushiGo,3,GAME_OVER,81,0,3,283,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,37.0,39.0,38.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-400394132,SushiGo,3,GAME_OVER,83,0,3,284,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,27.0,35.0,31.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1422203009,SushiGo,3,GAME_OVER,84,0,3,285,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,42.0,34.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1113178468,SushiGo,3,GAME_OVER,83,0,3,286,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,49.0,41.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-175367348,SushiGo,3,GAME_OVER,82,0,3,287,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,48.0,41.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
1362911089,SushiGo,3,GAME_OVER,82,0,3,288,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,34.0,48.0,28.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-347120262,SushiGo,3,GAME_OVER,85,0,3,289,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,43.0,46.0,39.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
1416514647,SushiGo,3,GAME_OVER,82,0,3,290,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,54.0,45.0,28.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1570736736,SushiGo,3,GAME_OVER,81,0,3,291,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,51.0,36.0,36.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
-1532681659,SushiGo,3,GAME_OVER,83,0,3,292,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,49.0,35.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
2038358424,SushiGo,3,GAME_OVER,84,0,3,293,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,40.0,33.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
1950377550,SushiGo,3,GAME_OVER,83,0,3,294,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,43.0,31.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-389679841,SushiGo,3,GAME_OVER,85,0,3,295,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,44.0,52.0,40.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-1652369011,SushiGo,3,GAME_OVER,81,0,3,296,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1,2,2,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,45.0,44.0,36.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,1
649728961,SushiGo,3,GAME_OVER,82,0,3,297,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,46.0,51.0,42.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
1939385821,SushiGo,3,GAME_OVER,84,0,3,298,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,38.0,46.0,44.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-765151654,SushiGo,3,GAME_OVER,81,0,3,299,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,3,1,1,2,h3,2,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,33.0,40.0,39.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
-382843140,SushiGo,3,GAME_OVER,84,0,3,300,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,40.0,42.0,32.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
1616233144,SushiGo,3,GAME_OVER,82,0,3,301,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,1,1,3,h3,3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,39.0,41.0,34.0,h3,Basic MCTS Player using ScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,0
